note,chord,bar,correct,,assigned,,reassigned,,category,model output,,,,
1778,1120,,3,,3,,,,,0.000015680414435337298,0.003771493211388588,0.012815416790544987,0.9833974242210388,0.000000000042066052030609313
1779,1121,,3,,3,,,,,0.0000000003671973280994223,0.00012901314767077565,0.00103123695589602,0.998839795589447,0.00000000000000005690671742119809
1780,1121,,2,,2,,,,,0.000007954978173074778,0.05962437763810158,0.8927257061004639,0.04764189571142197,0.0000000000000004251519618994002
1781,1121,,1,,1,,,,,0.0000023886545932327863,0.6773414611816406,0.31461894512176514,0.008037164807319641,0.00000000000000003681150925719006
1782,1121,,0,,0,,,,,0.9998457431793213,0.00014550275227520615,0.000008704741958354134,0.00000000010491738727802513,0.00000000000000003298775107037793
1783,1122,,3,,3,,,,,0.000000000000000009555203315685901,0.000000376368802790239,0.0002745275851339102,0.9997250437736511,0.00000000000000000000000000003349889119188028
1784,1122,,2,,2,,,,,0.000000000009032578504597488,0.13405027985572815,0.865943193435669,0.000006590358225366799,0.0000000000000000000000000028886489753269555
1785,1122,,0,,0,,,,,0.7450963258743286,0.2507220506668091,0.004179487936198711,0.0000021882976852793945,0.0000000000000000022271858672505584
1786,1123,,3,,3,,,,,0.0000000000004370547164195965,0.0000037437848732224666,0.008961072191596031,0.9910351634025574,0.000000000000000000001844245219920291
1787,1123,,2,,2,,,,,0.000000000008809292705025396,0.00791953131556511,0.9919885396957397,0.00009204347588820383,0.000000000000000000000000007919494805542267
1788,1123,,1,,1,,,,,0.12405999004840851,0.8758232593536377,0.00011668552906485274,0.00000000019295127995366812,0.000000000000000000001564460970272837
1789,1123,,0,,0,,,,,0.9961703419685364,0.0030157179571688175,0.0008137381519190967,0.00000023378564151244063,0.000000000002015599059185247
1790,1124,,1,,1,,,,,0.008663438260555267,0.6304264664649963,0.3594145178794861,0.0014956314116716385,0.00000000000008842300942011119
1791,1125,,2,,3,,,,I,0.000000000009155048247277975,0.0012020207941532135,0.015828900039196014,0.9829691052436829,0.0000000000000000018095134246510954
1792,1125,,1,,1,,,,,0.024287644773721695,0.9755867719650269,0.00012558790331240743,0.00000001924363601801815,0.0000000000000030472452852188395
1793,1126,,1,,1,,,,,0.00044118461664766073,0.9226841926574707,0.05791771411895752,0.018957018852233887,0.000000000015904742800554317
1794,1127,,3,,3,,,,,0.00000000010098129277213985,0.019794540479779243,0.4422250986099243,0.537980318069458,0.000000000000000000022135968730617034
1795,1127,,1,,2,,,,I,0.00000006877312586084372,0.47947627305984497,0.5200051665306091,0.0005184990004636347,0.00000000000000000004497085661122736
1796,1127,,0,,0,,,,,0.9998935461044312,0.00010176735668210313,0.000004665587766794488,0.00000000008831511216778054,0.0000000000000000010934262702912364
1797,1128,,2,,3,,,,I,0.000000000009645398195423649,0.004254614003002644,0.2099466770887375,0.7857987284660339,0.00000000000000000000356002824057946
1798,1128,,1,,1,,,,,0.03549383953213692,0.9638537168502808,0.0006523753399960697,0.000000009305957782146379,0.000000000000000030601629479460514
1799,1129,,3,,3,,,,,0.000000004652068952282207,0.0009977782610803843,0.1974516361951828,0.801550567150116,0.000000000000000000007046869576200017
1800,1129,,0,,0,,,,,0.9096899628639221,0.08592421561479568,0.004385823849588633,0.0000000017929260298643612,0.000000000000458367393520176
1801,1130,,1,,1,,,,,0.013147130608558655,0.8818985223770142,0.10287724435329437,0.002077119192108512,0.000000000000008902273923995334
1802,1131,,2,,1,,,,I,0.000011640637239906937,0.7413455247879028,0.25696414709091187,0.0016785745974630117,0.000000000000013939131627920508
1803,1132,,2,,2,,,,,0.09569361805915833,0.021450363099575043,0.8795760273933411,0.003280000062659383,0.0000000004580224255423815
1804,1133,,2,,2,,,,,0.0012996444711461663,0.04716009646654129,0.9451820850372314,0.006358197424560785,0.000000000006015511439666499
1805,1134,,2,,2,,,,,0.005711178760975599,0.0067321802489459515,0.9872636198997498,0.00029310878016985953,0.000000000003514273507615462
1806,1135,,2,,1,,,,I,0.041368234902620316,0.7051972150802612,0.25343191623687744,0.0000026275342861481477,0.00000000000033269174633081267
1807,1136,,2,,2,,,,,0.04077119007706642,0.22600829601287842,0.7305182218551636,0.002702324651181698,0.00000000017567469701162963
1808,1137,,2,,3,,,,I,0.0000000000004930038040133755,0.000308668939396739,0.2099309265613556,0.7897604703903198,0.00000000000000000000000014044332284301897
1809,1137,,1,,1,,,,,0.0000036584387999027967,0.9985195994377136,0.0014767332468181849,0.0000000006426615906107713,0.0000000000000000000006536052630360669
1810,1137,,0,,0,,,,,0.9967809915542603,0.0031941018532961607,0.00002477825910318643,0.0000000016839454275441312,0.0000000000000024704846695656254
1811,1138,,0,,0,,,,,0.9865363240242004,0.012527620419859886,0.0009360494441352785,0.000000063687082274555,0.0000000000000000708399064777189
1812,1139,,0,,0,,,,,0.9991599321365356,0.0007932735024951398,0.00004676870958064683,0.0000000010333760513958623,0.0000000000000006886794495508392
1813,1140,,0,,0,,,,,0.9989180564880371,0.001000518212094903,0.00008142968727042899,0.0000000022317627745849222,0.00000000000000002534509355567181
1814,1141,,0,,0,,,,,0.9880792498588562,0.009218803606927395,0.0026944964192807674,0.000007439136425091419,0.0000000008525310457585533
1815,1142,,2,,2,,,,,0.00000000007607021262900915,0.0008956423262134194,0.9297744035720825,0.06932990998029709,0.00000000000000000000000017571856942275407
1816,1142,,1,,1,,,,,0.000038353176933014765,0.9682644009590149,0.03168636932969093,0.000010956850019283593,0.00000000000000000000365656482248773
1817,1142,,0,,0,,,,,0.9999829530715942,0.000016992307791952044,0.000000008470651735592583,0.0000000000002203379893903762,0.0000000000000000000007632880794012129
1818,1143,,2,,1,,,,I,0.02187500335276127,0.9113911390304565,0.06671158224344254,0.000022403373804991134,0.0000000000000767275850602385
1819,1144,,2,,2,,,,,0.0036735793109983206,0.06279062479734421,0.9323723316192627,0.0011634613620117307,0.000000000001289731125717064
1820,1145,,2,,2,,,,,0.00030069981585256755,0.03690338134765625,0.9591816067695618,0.00361432321369648,0.000000000000025290658917142064
1821,1146,,2,,2,,,,,0.02011680230498314,0.09225619584321976,0.8874785900115967,0.0001484594977227971,0.000000000000052943408121106095
1822,1147,,2,,2,,,,,0.000000000029957477470921035,0.0037313285283744335,0.9949023723602295,0.00136628991458565,0.0000000000000000000000018897135374437655
1823,1147,,1,,1,,,,,0.00006568179378518835,0.9969518184661865,0.002982094418257475,0.00000032840253538779507,0.000000000000000000008298645874585635
1824,1147,,0,,0,,,,,0.9992882609367371,0.000710187538061291,0.0000015325244930863846,0.000000000022030403543094046,0.0000000000000013618382908926643
1825,1148,,2,,2,,,,,0.0000009395460551786528,0.24515044689178467,0.727798342704773,0.027050349861383438,0.00000000000000034421669323983094
1826,1148,,1,,1,,,,,0.00000866328537085792,0.9999402761459351,0.00005097501343698241,0.0000000008452614164156103,0.0000000000000000000000063048587667303955
1827,1148,,0,,0,,,,,0.9856895208358765,0.014296210370957851,0.000014345381714520045,0.0000000001255363590857428,0.000000000000000000031807443616356594
1828,1149,,0,,0,,,,,0.9970575571060181,0.002780527574941516,0.00016187605797313154,0.000000004796523178640655,0.00000000000000014340270443993265
1829,1150,,0,,0,,,,,0.9998736381530762,0.00009635572496335953,0.00003005077815032564,0.00000005286178605956593,0.0000000000009113453264611437
1830,1151,,0,,0,,,,,0.9991174340248108,0.0005876967334188521,0.0002949513727799058,0.00000004556729749083388,0.00000000000002504152281043205
1831,1152,,2,,2,,,,,0.00000021990021537021676,0.19073188304901123,0.8017150163650513,0.0075528426095843315,0.00000000000000000006003662022508243
1832,1152,,1,,1,,,,,0.14381974935531616,0.856123149394989,0.0000571456148463767,0.0000000025116999591290323,0.000000000000000000009027136731477697
1833,1152,,0,,0,,,,,0.9999984502792358,0.00000155768429976888,0.0000000025776645262709508,0.000000000000004228144950721132,0.0000000000000000002305058718067832
1834,1153,,2,,2,,,,,0.03816943243145943,0.0954914540052414,0.865877091884613,0.00046200916403904557,0.000000000000000025738411319495875
1835,1154,,2,,2,,,,,0.011559024453163147,0.017701126635074615,0.9667520523071289,0.003987859934568405,0.0000000000010966250693980606
1836,1155,,2,,2,,,,,0.0023742036428302526,0.00989508256316185,0.9873873591423035,0.00034338238765485585,0.000000000000003405506975864229
1837,1156,,2,,2,,,,,0.0000000011867730131953635,0.028823524713516235,0.96346116065979,0.007715277839452028,0.000000000000000018229219396625187
1838,1156,,1,,1,,,,,0.0000030067651550780283,0.9905044436454773,0.009492478333413601,0.00000012370061597266613,0.0000000000000000000003268233817152844
1839,1156,,0,,0,,,,,0.9995059967041016,0.0004739161813631654,0.000020094785213586874,0.000000000483521889194094,0.00000000000000003522500992953785
1840,1157,,2,,2,,,,,0.003115662606433034,0.06439370661973953,0.932457447052002,0.00003324198769405484,0.0000000000000002016426781898886
1841,1158,,2,,2,,,,,0.0025055715814232826,0.052267808467149734,0.9451160430908203,0.00011060488759540021,0.000000000000969074321656438
1842,1159,,2,,2,,,,,0.11240071058273315,0.0750463679432869,0.8124107122421265,0.00014218002615962178,0.00000000008950682556241318
1843,1160,,2,,2,,,,,0.000000001389207082702626,0.00841245986521244,0.9170868396759033,0.07450073957443237,0.00000000000000000008991170853820406
1844,1160,,1,,1,,,,,0.000007101496066752588,0.963305652141571,0.03668714314699173,0.000000172036180856594,0.00000000000000000003223120242805383
1845,1160,,0,,0,,,,,0.9999897480010986,0.000010157908945984673,0.00000015995225055576157,0.0000000000014363335824538193,0.000000000000000000006627033006167091
1846,1161,,2,,2,,,,,0.07308919727802277,0.3369036018848419,0.5896512269973755,0.000355856551323086,0.00000000000002992088320814476
1847,1162,,2,,2,,,,,0.00015817413805052638,0.029828013852238655,0.9606253504753113,0.009388468228280544,0.000000000010400496436302475
1848,1163,,2,,2,,,,,0.0005573508678935468,0.009956887923181057,0.9893668293952942,0.00011883988190675154,0.0000000000000016185456016017097
1849,1164,,2,,3,,,,I,0.00000000002437923300735445,0.0006729253218509257,0.05511350557208061,0.9442136287689209,0.0000000000000000000015083150764538416
1850,1164,,1,,1,,,,,0.0000023659827093069907,0.998233437538147,0.001763992360793054,0.0000000730685627559069,0.0000000000000000003323540615404174
1851,1164,,0,,0,,,,,0.9999977350234985,0.0000022958404315431835,0.000000005267666747243993,0.000000000000010130990928710736,0.00000000000000000004724600396135739
1852,1165,,3,,3,,,,,0.00000000000028930414379228775,0.000019892597265425138,0.01278725452721119,0.9871928691864014,0.0000000000000000000000000009488831502192418
1853,1165,,2,,2,,,,,0.000000017382468797677575,0.1798144280910492,0.8199474811553955,0.00023810284619685262,0.00000000000000000000002459704747852936
1854,1165,,1,,1,,,,,0.00020392648002598435,0.8768996596336365,0.12289629131555557,0.00000011210310191245298,0.000000000000000458658547119751
1855,1166,,1,,1,,,,,0.0004305059846956283,0.971682071685791,0.02706153318285942,0.0008259461610578001,0.00000000000008793507100864767
1856,1167,,1,,1,,,,,0.000247688964009285,0.9959744811058044,0.00369089818559587,0.00008686537330504507,0.000000000000014230373742438532
1857,1168,,3,,3,,,,,0.0000000000016933334075208695,0.0005479447427205741,0.034069061279296875,0.9653830528259277,0.0000000000000000000013202935506823964
1858,1168,,2,,2,,,,,0.000000001908192270860809,0.04073640704154968,0.9583185911178589,0.000945023144595325,0.000000000000000007637692776669576
1859,1168,,1,,1,,,,,0.0002726342936512083,0.999591052532196,0.00013630694593302906,0.0000000014217994559473368,0.0000000000000000002363010991783297
1860,1169,,1,,1,,,,,0.0005475947400555015,0.8769307136535645,0.12025097757577896,0.002270723693072796,0.000000000000005621883878835932
1861,1170,,1,,1,,,,,0.006080232094973326,0.8975167274475098,0.07449979335069656,0.021903108805418015,0.00000000004110380091848498
1862,1171,,3,,3,,,,,0.0000000000000015431360582526723,0.00000801729220256675,0.0015606448287144303,0.9984312653541565,0.000000000000000000000000012826936867163961
1863,1171,,2,,2,,,,,0.00000000008737214424181516,0.017963921651244164,0.9819480180740356,0.00008808018901618198,0.0000000000000000000000017091186243353877
1864,1171,,1,,1,,,,,0.0004118221113458276,0.9949060678482056,0.00467942887917161,0.000002720462134675472,0.000000000000002658497820010584
1865,1172,,3,,3,,,,,0.0000000000010184599474535871,0.000529445824213326,0.0033154459670186043,0.9961550831794739,0.000000000000000000000008678116823373411
1866,1172,,2,,2,,,,,0.000000000007886064197493159,0.01265699602663517,0.9872811436653137,0.00006185427628224716,0.00000000000000000000003979083510150081
1867,1172,,1,,1,,,,,0.000569867726881057,0.910430371761322,0.08899795264005661,0.0000017286257616433431,0.00000000000000002186273927743992
1868,1173,,1,,1,,,,,0.0013507565017789602,0.9852313995361328,0.012713306583464146,0.0007044512312859297,0.00000000000002969249940864248
1869,1174,,1,,1,,,,,0.02113625593483448,0.9284990429878235,0.04971359297633171,0.0006511089741252363,0.00000000033824953948879966
1870,1175,,1,,1,,,,,0.0010937959887087345,0.9905490279197693,0.008021663874387741,0.00033542735036462545,0.0000000001302226798616246
1871,1176,,1,,1,,,,,0.001355820568278432,0.9823893308639526,0.016082942485809326,0.00017187095363624394,0.0000000000042432624254573614
1872,1177,,1,,1,,,,,0.0005691081169061363,0.9984307885169983,0.0009835519595071673,0.00001637708737689536,0.000000000000018633096842269985
1873,1178,,1,,1,,,,,0.0002573432575445622,0.9496917128562927,0.043735627084970474,0.006315357517451048,0.00000000008360935555007387
1874,1179,,3,,2,,,,I,0.0000000007142789693048712,0.0202922523021698,0.7032659649848938,0.2764417827129364,0.000000000000000000008425386261858811
1875,1179,,2,,2,,,,,0.000001351619516753999,0.20115475356578827,0.7974298596382141,0.0014140442945063114,0.00000000000000019001770685419497
1876,1179,,1,,1,,,,,0.012887672521173954,0.986985981464386,0.0001263279700651765,0.0000000002350725170074952,0.00000000000000000011647049406628136
1877,1180,,3,,3,,,,,0.000000000000015120874726480028,0.00000270813143288251,0.0204062107950449,0.9795911312103271,0.00000000000000000000000000022980769060586953
1878,1180,,2,,2,,,,,0.00000000025030924555302647,0.014696300961077213,0.9839427471160889,0.0013610320165753365,0.000000000000000000000029728844835647144
1879,1180,,1,,1,,,,,0.0003218410420231521,0.9978123903274536,0.001865625148639083,0.00000008551037922188698,0.000000000000000000005582109618159766
1880,1181,,1,,2,,,,I,0.000008708667337486986,0.349369078874588,0.4906132221221924,0.16000896692276,0.000000000000000014338891368476017
1881,1182,,1,,1,,,,,0.0000464515651401598,0.9765891432762146,0.020507456734776497,0.002856865292415023,0.00000000000031003132461467076
1882,1183,,3,,3,,,,,0.00000000000037487894732901594,0.001090004574507475,0.00524524599313736,0.9936647415161133,0.00000000000000000000007703650200017103
1883,1183,,2,,2,,,,,0.000000004701024014508448,0.00871057715266943,0.9882763028144836,0.003013184294104576,0.0000000000000000000005948917468774347
1884,1183,,1,,1,,,,,0.00008256905857706442,0.9981924891471863,0.0017247094074264169,0.00000019865770184424036,0.0000000000000000604993084053037
1885,1184,,1,,1,,,,,0.0000029553318654507166,0.8227883577346802,0.026746070012450218,0.15046264231204987,0.00000000000003078922411622019
1886,1185,,1,,1,,,,,0.00013909136760048568,0.8605411052703857,0.12883156538009644,0.010488221421837807,0.00000000001036216685373903
1887,1186,,3,,3,,,,,0.0000000000004774489180750519,0.0002961424470413476,0.03634436056017876,0.963359534740448,0.00000000000000000002867048715904568
1888,1186,,2,,2,,,,,0.000000004668548214681323,0.1365116685628891,0.8633943200111389,0.00009392634819960222,0.000000000000000000000007069352547450035
1889,1186,,1,,1,,,,,0.008239004760980606,0.9913440942764282,0.00041690911166369915,0.00000003300042195064634,0.0000000000000000030828103259371408
1890,1187,,3,,3,,,,,0.00000000000010974656919999701,0.00006640163337578997,0.0039098067209124565,0.9960237741470337,0.000000000000000000000000017323997154003757
1891,1187,,2,,2,,,,,0.0000000002942727450605531,0.007910899817943573,0.9896021485328674,0.00248691625893116,0.0000000000000000000000025748822265475488
1892,1187,,1,,1,,,,,0.00019767478806897998,0.9994159936904907,0.00038635506643913686,0.0000000003077492427561168,0.000000000000000000008264153089277027
1893,1188,,1,,1,,,,,0.000005583478468906833,0.8743298053741455,0.11742295324802399,0.008241603150963783,0.0000000000000000428716296393781
1894,1189,,3,,3,,,,,0.0000001075827000818208,0.0005305579979903996,0.08747914433479309,0.9119901657104492,0.000000000000000043091011172716965
1895,1189,,2,,2,,,,,0.00000000009476909534900102,0.07679633796215057,0.9231874346733093,0.000016310243154293858,0.0000000000000000000000010866558969419438
1896,1189,,1,,1,,,,,0.000315383163979277,0.9995208978652954,0.0001636976085137576,0.000000012638499136130577,0.000000000000000006032589329860441
1897,1190,,1,,1,,,,,0.00001030874682328431,0.9725937843322754,0.021327214315533638,0.0060686408542096615,0.00000000000000000025952951985094925
1898,1191,,3,,3,,,,,0.000000000000000025274756733825202,0.0000006741203719684563,0.0006410354981198907,0.9993582367897034,0.00000000000000000000000020955742355359816
1899,1191,,2,,2,,,,,0.0000000017985785083496353,0.02782108075916767,0.9635205864906311,0.008658293634653091,0.000000000000000000000006339249552323958
1900,1191,,1,,1,,,,,0.00010296719847247005,0.9923445582389832,0.007549797650426626,0.0000027040446184400935,0.00000000000000005133955697942225
1901,1192,,3,,3,,,,,0.000000000008277004949486244,0.000827926502097398,0.13606517016887665,0.8631068468093872,0.00000000000000000000009624799134559111
1902,1192,,1,,1,,,,,0.000017597638361621648,0.8514066934585571,0.14853787422180176,0.00003785007356782444,0.000000000000000002126564722407464
1903,1193,,1,,1,,,,,0.000009379935363540426,0.8470911383628845,0.11038309335708618,0.04251639172434807,0.00000000000000009399932250286837
1904,1194,,3,,3,,,,,0.000000000000013086894510238277,0.0000320927647408098,0.00930632371455431,0.9906615614891052,0.0000000000000000000000006096978239594168
1905,1194,,2,,2,,,,,0.000000000006975221615579397,0.00205146218650043,0.9073558449745178,0.09059269726276398,0.000000000000000000000009123326252452994
1906,1194,,1,,1,,,,,0.00019812460232060403,0.9997833371162415,0.000018641385395312682,0.00000000009722396498990094,0.000000000000000000000113959124047266
1907,1195,,3,,3,,,,,0.0000000000184532354674527,0.00027545049670152366,0.029384396970272064,0.9703401327133179,0.00000000000000000006062638707713567
1908,1195,,2,,2,,,,,0.00000022271562727382843,0.15572485327720642,0.8441752791404724,0.00009960730676539242,0.00000000000000000000004559147764344109
1909,1196,,3,,3,,,,,0.00000000000017478122356535952,0.00014033311163075268,0.08317821472883224,0.9166814684867859,0.0000000000000000000025018774348617813
1910,1196,,2,,2,,,,,0.000000023121112135982003,0.32960712909698486,0.6691386103630066,0.0012542287586256862,0.000000000000000024666509322719034
1911,1196,,1,,1,,,,,0.0003694694023579359,0.956591784954071,0.04303864762187004,0.0000001454607172490796,0.000000000000000025802545941109562
1912,1197,,3,,3,,,,,0.000000000000028010246235616286,0.000009215003046847414,0.00688932603225112,0.9931014776229858,0.0000000000000000000000000007065537853386956
1913,1197,,2,,2,,,,,0.00000022897884832673299,0.009958310052752495,0.9900311231613159,0.000010327315976610407,0.0000000000000000008479809479350744
1914,1198,,3,,3,,,,,0.00000000000004527868152030129,0.000001092784941647551,0.04461882635951042,0.9553800821304321,0.0000000000000000000000000002363670709587122
1915,1198,,2,,2,,,,,0.000000000055674940352412605,0.014966295100748539,0.9847323298454285,0.00030138177680782974,0.00000000000000000000000009229156133711951
1916,1198,,1,,1,,,,,0.15148164331912994,0.6367150545120239,0.21165955066680908,0.00014372944133356214,0.00000000000000000577569598292291
1917,1199,,3,,3,,,,,0.0000000000000026478266871828374,0.0012506905477494001,0.4730533957481384,0.5256958603858948,0.00000000000000000000000000012389125757372857
1918,1199,,2,,2,,,,,0.0000000000003150394983948701,0.17108555138111115,0.8289050459861755,0.000009346379556518514,0.0000000000000000000000000004656985272375834
1919,1199,,1,,1,,,,,0.026921603828668594,0.9725869297981262,0.0004914451274089515,0.000000004335000358679508,0.000000000000000007064015724903837
1920,1200,,1,,2,,,,I,0.000029847051337128505,0.43039068579673767,0.5263389348983765,0.04324055835604668,0.000000000000000018845306825577132
1921,1201,,1,,1,,,,,0.0001624780852580443,0.9513013958930969,0.04822346940636635,0.00031268212478607893,0.00000000000004484241550675207
1922,1202,,1,,1,,,,,0.000012316907486820128,0.9790735244750977,0.020797574892640114,0.0001164317291113548,0.000000000000000023079331706964536
1923,1203,,1,,1,,,,,0.0024407212622463703,0.9746559262275696,0.022168101742863655,0.0007352550164796412,0.00000000017669868346281703
1924,1204,,3,,3,,,,,0.00000000000004811871184167739,0.0003086640499532223,0.004626154433935881,0.9950651526451111,0.000000000000000000000002253164633445337
1925,1204,,2,,2,,,,,0.00000000006143420494542084,0.09675607085227966,0.8696187138557434,0.033625200390815735,0.000000000000000000000003433755720398283
1926,1204,,1,,1,,,,,0.000006260571808525128,0.9987574815750122,0.001236266572959721,0.000000034389447733929046,0.0000000000000000001529119747263962
1927,1205,,1,,1,,,,,0.000025125331376329996,0.7005854249000549,0.25233370065689087,0.04705578088760376,0.000000000000009412786610536131
1928,1206,,3,,3,,,,,0.0000000000002122390533720181,0.0003336858644615859,0.002605414716526866,0.9970608353614807,0.000000000000000000000008956056974970835
1929,1206,,2,,2,,,,,0.000014468382687482517,0.1365116834640503,0.8627063632011414,0.0007675194647163153,0.00000000000000000014552289956143073
1930,1207,,3,,3,,,,,0.00000000000000009675906834158619,0.000012383038665575441,0.04744114354252815,0.9525464773178101,0.000000000000000000000000000036079947271709604
1931,1207,,2,,2,,,,,0.00000000003025561398639631,0.003817672375589609,0.9252236485481262,0.07095867395401001,0.000000000000000000008624832916918557
1932,1207,,1,,1,,,,,0.000000046444963430758435,0.9978037476539612,0.0021962884347885847,0.000000003775694867869106,0.000000000000000000000009174401051761528
1933,1207,,0,,0,,,,,0.9999896287918091,0.00001020825220621191,0.00000008374277626899129,0.0000000000007732404126714609,0.0000000000000000000064759626844510584
1934,1208,,3,,3,,,,,0.000003764381744986167,0.004157472867518663,0.024544570595026016,0.9712942242622375,0.00000000000000016634389036715593
1935,1209,,3,,3,,,,,0.0010391613468527794,0.03617686405777931,0.04569007828831673,0.9170938730239868,0.000000002637267737526372
1936,1210,,3,,3,,,,,0.000006341464086290216,0.0010176971554756165,0.012784195132553577,0.9861917495727539,0.000000000007936042448197789
1937,1211,,3,,3,,,,,0.00003671974263852462,0.053794387727975845,0.062104903161525726,0.8840639591217041,0.00000000000576595195200813
1938,1212,,3,,3,,,,,0.00000000022174431735244582,0.00011206517228856683,0.005923734977841377,0.9939642548561096,0.0000000000000000012299017655805947
1939,1212,,1,,1,,,,,0.04086412861943245,0.903050422668457,0.05607886612415314,0.000006593937087018276,0.00000000000003264415511993954
1940,1213,,3,,3,,,,,0.00000000000008299991146850164,0.00001924425123434048,0.0002944277657661587,0.9996863603591919,0.000000000000000000000013180889905303349
1941,1213,,2,,2,,,,,0.0000000033186919878858134,0.31841135025024414,0.6765241026878357,0.0050645493902266026,0.0000000000000000012887415006957527
1942,1213,,1,,1,,,,,0.00003118625681963749,0.999257504940033,0.0007057797629386187,0.000005499942290043691,0.0000000000000000005112175742900489
1943,1213,,0,,0,,,,,0.9995238780975342,0.00047570059541612864,0.0000004449267976269766,0.00000000024230342732245447,0.000000000000000005469438151389439
1944,1214,,0,,0,,,,,0.8100636601448059,0.16934317350387573,0.020363735035061836,0.00022942510258872062,0.000000000000004272875913632684
1945,1215,,3,,3,,,,,0.00000000000010789580221024636,0.0000006862918553451891,0.002020758343860507,0.9979786276817322,0.0000000000000000000001335397371874571
1946,1215,,2,,2,,,,,0.00000003127746950326582,0.01847970299422741,0.9815068244934082,0.000013472961654770188,0.0000000000000000000000015558447253879819
1947,1215,,0,,0,,,,,0.9073458909988403,0.09240472316741943,0.0002492674102541059,0.000000004025169975108156,0.0000000000000000009015756858823984
1948,1216,,0,,0,,,,,0.9950727820396423,0.003255228977650404,0.0016716070240363479,0.00000030569430009563803,0.0000000000000002255900466142214
1949,1217,,3,,3,,,,,0.000000011889937034936793,0.001386451767757535,0.020558848977088928,0.9780547022819519,0.000000000000016908757990226515
1950,1217,,2,,2,,,,,0.00000009101387377086212,0.05388513579964638,0.9458962678909302,0.0002184954209951684,0.0000000000000000004537379825958696
1951,1217,,1,,1,,,,,0.000022861930119688623,0.995542585849762,0.0044344631023705006,0.0000000008832402031977438,0.000000000000000000003549003473977777
1952,1217,,0,,0,,,,,0.9999977350234985,0.0000022702140540786786,0.000000016656780843504748,0.0000000000003750233359533367,0.00000000000000000008732004828149886
1953,1218,,0,,0,,,,,0.9995614886283875,0.00041327354847453535,0.00002508327270334121,0.00000006297499055563094,0.000000000000000000034315846205703776
1954,1219,,2,3,3,,,,O,0.0000000010440501796438184,0.00013621561811305583,0.0044401707127690315,0.9954236149787903,0.0000000000000000003823928275825584
1955,1219,,1,,2,,,,I,0.0000000013135045273671153,0.4753292500972748,0.5246213674545288,0.000049299687816528603,0.00000000000000000000035083587852987956
1956,1219,,0,,0,,,,,0.9998619556427002,0.00013745544129051268,0.0000005673709893017076,0.000000000008734252904263329,0.0000000000000003879417515869596
1957,1220,,1,,1,,,,,0.022475719451904297,0.6820258498191833,0.2950296401977539,0.00046880063018761575,0.000000000000003557740819342455
1958,1221,,1,,1,,,,,0.0029572593048214912,0.9828788042068481,0.013933107256889343,0.00023093234631232917,0.0000000000037688289988846435
1959,1222,,1,,1,,,,,0.06065874174237251,0.9298984408378601,0.009101730771362782,0.00034112209687009454,0.00000000017253030948349846
1960,1223,,1,,1,,,,,0.04212212562561035,0.9491330981254578,0.007780471350997686,0.0009642874356359243,0.00000000029046676175426
1961,1224,,1,,1,,,,,0.014826413244009018,0.9818370938301086,0.0022087509278208017,0.0011276892619207501,0.0000000036789888913091318
1962,1225,,3,,3,,,,,0.0000000000010926362896054864,0.00022508995607495308,0.008405168540775776,0.9913697242736816,0.0000000000000000000016591441708159445
1963,1225,,1,,1,,,,,0.0000000034745040178307818,0.967347264289856,0.03265270218253136,0.000000015198082792267087,0.00000000000000000000000009751673561724644
1964,1225,,0,,0,,,,,0.9980278611183167,0.0018238273914903402,0.0001482319348724559,0.00000001518296421920695,0.000000000000002067340608869362
1965,1226,,1,,1,,,,,0.39188152551651,0.5183591842651367,0.04990179464221001,0.039857447147369385,0.0000000000004258678641937824
1966,1227,,1,,1,,,,,0.09111714363098145,0.9022533893585205,0.006595092825591564,0.00003441070293774828,0.000000000000109198193293681
1967,1228,,1,,1,,,,,0.015986356884241104,0.9815518260002136,0.002452695509418845,0.000009107877303904388,0.000000000000004125777207397187
1968,1229,,1,,1,,,,,0.02972416952252388,0.9668624401092529,0.0033512162044644356,0.00006210389256011695,0.000000000000004424662947231234
1969,1230,,1,,1,,,,,0.018474070355296135,0.9717684984207153,0.009488881565630436,0.00026850891299545765,0.00000000031048191795335356
1970,1231,,1,,1,,,,,0.29680824279785156,0.7014220356941223,0.0017683147452771664,0.0000013734182857660926,0.0000000000001224711928008923
1971,1232,,2,,2,,,,,0.000000000007771941944179073,0.014372168108820915,0.5121452212333679,0.47348257899284363,0.0000000000000000000005415819152977919
1972,1232,,1,,1,,,,,0.0000028106035188102396,0.9999531507492065,0.000043969936086796224,0.0000000018412437130521653,0.0000000000000000006331685535048004
1973,1232,,0,,0,,,,,0.9972645044326782,0.002730097621679306,0.000005407632670539897,0.000000016021573401303613,0.000000000000000027931735307600656
1974,1233,,1,,1,,,,,0.00000004207813475431976,0.9413056373596191,0.05869296193122864,0.0000014523340041705524,0.00000000000000000000000007016748270105794
1975,1233,,0,,0,,,,,0.9999997615814209,0.0000001803940534728099,0.000000007179135508295076,0.0000000000000022616897775180195,0.000000000000000000000003421146173258778
1976,1234,,2,,2,,,,,0.0000000000011732222181606855,0.0003743001143448055,0.970767617225647,0.028858069330453873,0.00000000000000000000000000227194656264873
1977,1234,,1,,1,,,,,0.0000816828542156145,0.9999159574508667,0.000002359533482376719,0.00000000000202430108266205,0.000000000000000000000000040746591684609647
