note,chord,bar,correct,,assigned,,reassigned,,category,model output,,,,
610,364,,0,,0,,,,,0.9934195518677338,0.01003658413430224,0.0004632877173141786,0.00007435530769619032,0.00000000000000000001
611,365,,0,,0,,,,,0.9954384085685136,0.0015794592756504678,0.0005436034736220086,0.00019705206991109576,0.00000000000000000001
612,366,,0,,0,,,,,0.9745941319165174,0.018557008796444705,0.009059600675979716,0.0000351848544893075,0.00000000000000000001
613,367,,0,,0,,,,,0.9871014031398367,0.00781811508342292,0.0029076797603668158,0.00004995145904806108,0.00000000000000000001
614,368,,0,,0,,,,,0.977618801426961,0.017467617155128696,0.010608107465325263,0.000026198247959574472,0.000000000000000000031643981079351036
615,369,,0,,0,,,,,0.9259593163404595,0.03616985287523328,0.016926938400755945,0.0019083516615260305,0.00000000000000000001
616,370,,3,,3,,,,,0.00002041441659417317,0.00002564552285717264,0.005283465387302534,0.9972040866462021,0.00000000000000000001
617,370,,2,,2,,,,,0.0003743445494059719,0.13500640955306775,0.6890293507846132,0.0000016406029404381533,0.00000000000000000001
618,370,,1,,1,,,,,0.0021435476358760714,0.995774322525898,0.000335851875662773,0.0007038101092047569,0.00000000000000000001
619,370,,0,,0,,,,,0.9997922812225676,0.000004231087260358439,0.0002842709496380871,0.0006818611142760278,0.00000000000000000001
620,371,,0,,0,,,,,0.9923090531960757,0.011012821307783067,0.0006778032817432356,0.000051204259142202895,0.00000000000000000001
621,372,,0,,0,,,,,0.9929194942594267,0.003710879278486792,0.0006997723995183163,0.00008511947981460071,0.00000000000000000001
622,373,,0,,0,,,,,0.9971340693294111,0.0011424600546866722,0.0003859815827550809,0.00009331630328227096,0.00000000000000000001
623,374,,0,,0,,,,,0.9984956853067505,0.0005663281206303639,0.00025093453228054854,0.00007932561322660698,0.00000000000000000001
624,375,,0,,0,,,,,0.9978495936057075,0.0008520622720356184,0.0003315190758931733,0.0000944635884789759,0.00000000000000000001
625,376,,0,,0,,,,,0.9986531863608782,0.00048540530662426277,0.0002565689285273072,0.00009399849694008247,0.00000000000000000001
626,377,,0,,0,,,,,0.9939378044506981,0.0026041546339979254,0.0007569520182953477,0.0001019376467850793,0.00000000000000000001
627,378,,0,,0,,,,,0.9980968261774751,0.0006627904245232752,0.00035006962193904535,0.00011958868318053061,0.00000000000000000001
628,379,,3,,3,,,,,0.0000027981830984379737,0.0002377820206524104,0.03009200678029625,0.9861192733014793,0.00000000000000000001
629,379,,2,,2,,,,,0.0000010182687597107529,0.025384065894716985,0.982598146323426,0.000029282824689198782,0.00000000000000000001
630,379,,1,,1,,,,,0.0004130908317263993,0.998958415202331,0.00013806681297001312,0.00012123183592730034,0.00000000000000000001
631,379,,0,,0,,,,,0.9997958139213697,0.000003904975441687621,0.00007158466139632258,0.000057366221523178835,0.00000000000000000001
632,380,,0,,0,,,,,0.9939423219440278,0.011800857650445369,0.0005846501092877169,0.00013223067468594353,0.00000000000000000001
633,381,,3,,3,,,,,0.000002684763471323425,0.02181873171804083,0.13906968261196428,0.9297761928100168,0.00000000000000000001
634,381,,1,,0,,,,I,0.7528679459259482,0.32926393018387673,0.018012990245121412,0.00000004396668566669301,0.00000000000000000001
635,382,,3,,3,,,,,0.0012966564261451526,0.4166078927689789,0.002585958328042721,0.8280570319812274,0.00000000000000000001
636,383,,3,,3,,,,,0.001297495526794699,0.09389423718075308,0.004500022334431456,0.9172509218017597,0.00000000000000000001
637,384,,3,,3,,,,,0.002791872392200867,0.023472432541167158,0.006839754933596687,0.9745500279382939,0.00000000000000000001
638,385,,3,,3,,,,,0.002098228884685608,0.10567230578634951,0.006221274695731443,0.8649645295196561,0.00000000000000000001
639,386,,3,,3,,,,,0.001102362154064266,0.06984881281198163,0.00483870378931731,0.9311988987280592,0.00000000000000000001
640,387,,3,,3,,,,,0.000011061208653602806,0.000013924890490758595,0.004107341545146175,0.9957247613356142,0.00000000000000000001
641,387,,2,,2,,,,,0.000000011004178820116407,0.015353258300688486,0.8503450599052217,0.007028796160040097,0.00000000000000000001
642,387,,1,,1,,,,,0.0002768611784360202,0.9988477589902424,0.00022114530460731402,0.004989101370868005,0.00000000000000000001
643,387,,0,,0,,,,,0.9995280217083827,0.000013438153852583316,0.00020494130593747467,0.0009019838627606851,0.00000000000000000001
644,388,,2,,2,,,,,0.0022880935250365504,0.1479503727488333,0.7894003767465713,0.14532557486206918,0.00000000000000000001
645,389,,2,,2,,,,,0.00000020546195011443063,0.04365181834747891,0.7146321331986858,0.22419081372324703,0.00000000000000000001
646,389,,0,,0,,,,,0.9862371558245436,0.007777229404571031,0.000011244291811569933,0.00003568544084918547,0.00000000000000000001
647,390,,2,,2,,,,,0.03333399510553791,0.006770227032597508,0.9483584581765762,0.0016170670024071242,0.00000000000000000001
648,391,,3,,3,,,,,0.000000028503109452993054,0.001080633630130013,0.5637901607890374,0.6698860770928344,0.00000000000000000001
649,391,,2,,2,,,,,0.0000001567279462035633,0.1517222245218588,0.86023184088581,0.000000023841381634092346,0.00000000000000000001
650,391,,0,,0,,,,,0.9852542922991182,0.018959588818501127,0.000019714192462058685,0.0000015531811246702694,0.00000000000000000001
651,392,,2,,2,,,,,0.015511050769379885,0.025017618000311576,0.9363719957185119,0.006806939400238149,0.00000000000000000001
652,393,,3,,3,,,,,0.000006619066851484731,0.00001530423075604258,0.007008517928157968,0.9899470712264179,0.00000000000000000001
653,393,,2,,2,,,,,0.000000004671556300264642,0.013571565329641707,0.9805606780286946,0.000003996212793425055,0.00000000000000000001
654,393,,1,,1,,,,,0.00011204704188181248,0.9994504904371737,0.00012270009059591995,0.002126021433097387,0.00000000000000000001
655,393,,0,,0,,,,,0.9995797623973702,0.000010798155826291917,0.00036329673936191136,0.00009536537879986172,0.00000000000000000001
656,394,,1,,1,,,,,0.33300396862651377,0.6198506470910169,0.015793767148397683,0.00011544494691177195,0.00000000000000000001
657,395,,1,,1,,,,,0.025792340976159074,0.8850303406260541,0.031034229596628028,0.00034729692047637695,0.00000000000000000001
658,396,,3,,3,,,,,0.0002618671484117697,0.010271236261871463,0.19054031875466942,0.8858498537019645,0.00000000000000000001
659,396,,2,,2,,,,,0.00000007176278022754983,0.18809539651618015,0.9704310047283319,0.0000011584481096810885,0.00000000000000000001
660,396,,1,,1,,,,,0.055282993283207085,0.974775727725543,0.0003265755271449927,0.000058558965142125844,0.00000000000000000001
661,397,,1,,1,,,,,0.006925379289861195,0.8888742159754677,0.0320398569601295,0.0007312774627155389,0.00000000000000000001
662,398,,1,,1,,,,,0.02095190054034842,0.9717133863404126,0.002409579833751015,0.0004269060054432046,0.00000000000000000001
663,399,,3,,3,,,,,0.00014717653226694198,0.002331420070843605,0.20553905172986062,0.9247027908367605,0.00000000000000000001
664,399,,1,,1,,,,,0.000003631542730510705,0.94699579526435,0.04677896649195389,0.0000000003527370805812648,0.00000000000000000001
665,399,,0,,0,,,,,0.9999425234187711,0.000006832440052180328,0.0002531451844232446,0.0000008448473766636154,0.00000000000000000001
666,400,,3,,3,,,,,0.005273196330084845,0.2278899116102317,0.033864113721930225,0.7768258639344414,0.00000000000000000001
667,401,,2,,2,,,,,0.000010072237735648268,0.09940704146373501,0.47808191512854975,0.425119297050334,0.00000000000000000001
668,401,,1,,1,,,,,0.01425862180644509,0.9841318082086851,0.00014466537879783577,0.001889690761246471,0.00000000000000000001
669,402,,2,,2,,,,,0.00022362130669091354,0.39558282641527287,0.5877255186320371,0.010486420202818807,0.00000000000000000001
670,403,,3,,3,,,,,0.000005026827608781045,0.000020482840926578417,0.004123079001519698,0.9944340443519079,0.00000000000000000001
671,403,,2,,2,,,,,0.0000000005611657808416767,0.017111769372807735,0.9924903028298149,0.00008898581852456853,0.00000000000000000001
672,403,,1,,1,,,,,0.000025006910280760295,0.9986540482176459,0.00016094173523421097,0.007479335615709166,0.00000000000000000001
673,403,,0,,0,,,,,0.9990605401604975,0.000028574970792620287,0.00043642640489347434,0.00017429851613406507,0.00000000000000000001
674,404,,2,,2,,,,,0.0017219420342929768,0.16815655231986612,0.7948849301775482,0.179565015107517,0.00000000000000000001
675,405,,2,,2,,,,,0.00000003233710955751076,0.0030440312387267476,0.5766602063743654,0.4808540813023861,0.00000000000000000001
676,405,,1,,0,,,,I,0.8673807633592607,0.3128062800029951,0.00003372683977112261,0.0019615608709875106,0.00000000000000000001
677,406,,2,,2,,,,,0.00000012340643161570943,0.09523618745959722,0.6868639813565212,0.06776485917519204,0.00000000000000000001
678,406,,1,,1,,,,,0.00044331696710522524,0.9995515990827872,0.00009436596023919325,0.00024093697798260557,0.00000000000000000001
679,406,,0,,0,,,,,0.9998509222109419,0.00000929432938041762,0.00002358552993902699,0.000018547633769456705,0.00000000000000000001
680,407,,2,,2,,,,,0.000007417031888286996,0.3125905068987127,0.87422104488127,0.00549275078096742,0.00000000000000000001
681,407,,1,,1,,,,,0.12093405282418968,0.9180156861596215,0.00013295182036588096,0.00027527382781346934,0.00000000000000000001
682,408,,2,,2,,,,,0.00000009257525530701135,0.2254359630254487,0.872316201813521,0.01712872467056202,0.00000000000000000001
683,408,,1,,1,,,,,0.06296466826983106,0.9699465909854807,0.00015924716766471526,0.004635784599398508,0.00000000000000000001
684,409,,2,,2,,,,,0.000000008607969569907613,0.06651830240376552,0.9552971715495283,0.009967362802929229,0.00000000000000000001
685,409,,1,,1,,,,,0.012114228091343765,0.9931402753022404,0.0004177858387061639,0.003574334550457342,0.00000000000000000001
686,410,,3,,3,,,,,0.0000000013794520603548697,0.008882434474361618,0.13904058664771263,0.8470115335109073,0.00000000000000000001
687,410,,1,,1,,,,,0.0007867655182803901,0.7284426768927117,0.0664953426146006,0.0000000002440999375745678,0.00000000000000000001
688,411,,1,,1,,,,,0.0020992095122656725,0.9678775914765388,0.015123464879935251,0.053484931278709937,0.00000000000000000001
689,412,,2,,1,,,,I,0.00047391873258340397,0.5402592280848868,0.22647096316068677,0.16398628616120645,0.00000000000000000001
690,413,,3,,3,,,,,0.00000698240927476221,0.000050081422145573533,0.009278816239307012,0.9943863801687693,0.00000000000000000001
691,413,,1,,1,,,,,0.000000009171602369220447,0.5371088103453618,0.3362982478280865,0.000000008001599185671583,0.00000000000000000001
692,413,,0,,0,,,,,0.9831625737102491,0.00000010455051304196568,0.007524817619429397,0.0000009858372791884853,0.00000000000000000001
693,414,,0,,0,,,,,0.9622300639686164,0.03038509722899014,0.00011161827036269568,0.0011039539200698725,0.00000000000000000001
694,415,,0,,0,,,,,0.9878592225070273,0.004096952839957569,0.00044192481132217633,0.002206090414326102,0.00000000000000000001
695,416,,0,,0,,,,,0.9936132710966576,0.0020009845881995233,0.0002853929856411626,0.0011901302970708,0.00000000000000000001
696,417,,0,,0,,,,,0.9964539328984425,0.0010914604346382772,0.00019146227964236947,0.000687913923159381,0.00000000000000000001
697,418,,0,,0,,,,,0.9952663382270673,0.0014524593299994014,0.00024767826627832354,0.0008883638545271537,0.00000000000000000001
698,419,,0,,0,,,,,0.9968182984517924,0.0009155704334137392,0.00020616536724433175,0.0007058984175465489,0.00000000000000000001
699,420,,0,,0,,,,,0.990307958160985,0.002639710877511846,0.0004841930592457218,0.0014892750326235733,0.00000000000000000001
700,421,,0,,0,,,,,0.9957976564306458,0.0011212888840725589,0.00027983704039765686,0.0009262828983379514,0.00000000000000000001
701,422,,3,,3,,,,,0.000001757241462524856,0.0001228297945976606,0.014154702310018488,0.9921055314191014,0.00000000000000000001
702,422,,2,,2,,,,,0.0000007839315297098672,0.02901167828080876,0.9810514384020304,0.0003946207693941061,0.00000000000000000001
703,422,,1,,1,,,,,0.00038742578473910844,0.9984538013222035,0.00042303127947362413,0.00845189402241523,0.00000000000000000001
704,422,,0,,0,,,,,0.9997653966649609,0.0000039514523333033225,0.00009783200604621168,0.00047181198823340216,0.00000000000000000001
705,423,,2,,1,,,,I,0.015431790409711635,0.5282118230142502,0.26603060769422393,0.03196279146832471,0.00000000000000000001
706,424,,2,,2,,,,,0.00000007290028456292036,0.1462966722014288,0.9629718024035916,0.010679138103703006,0.00000000000000000001
707,424,,0,,0,,,,,0.9438653786191532,0.021351295942805965,0.000016428922142051672,0.00039691822269267643,0.00000000000000000001
708,425,,0,,0,,,,,0.9971384226549528,0.0013007351998698107,0.001680127072824347,0.00034041960996015623,0.00000000000000000001
709,426,,3,,3,,,,,0.0001655591500967305,0.000405959465063362,0.09151234808770344,0.9809598907118129,0.00000000000000000001
710,426,,2,,2,,,,,0.000014797657853051955,0.3223530492861417,0.8499677122391899,0.000000024278252364077232,0.00000000000000000001
711,426,,0,,0,,,,,0.9625352130330386,0.013611586008414597,0.00005266264607159456,0.000014463020847379468,0.00000000000000000001
712,427,,0,,0,,,,,0.9953498555535975,0.0006239956898841533,0.007316881804266463,0.00042486361697407544,0.00000000000000000001
713,428,,2,,2,,,,,0.00006477377412579489,0.18596058015175326,0.601185915951176,0.0010172680422607043,0.00000000000000000001
714,428,,0,,0,,,,,0.9910901737493367,0.0007822573640622899,0.000007487293786014651,0.0006596762720197196,0.00000000000000000001
715,429,,2,,2,,,,,0.02892346517993288,0.005016155397978269,0.9449174425499819,0.0016983869735345963,0.00000000000000000001
716,430,,3,,3,,,,,0.000013386943049873147,0.000043349621997547836,0.025840537228137592,0.977702417088545,0.00000000000000000001
717,430,,2,,2,,,,,0.00000001732063440165878,0.28411668043936733,0.6588350332378636,0.000000004588313733244044,0.00000000000000000001
718,430,,0,,0,,,,,0.9911764940672853,0.009186512681077433,0.000018566409628721678,0.0000022390713064620922,0.00000000000000000001
719,431,,2,,2,,,,,0.17845372696703038,0.015892312278939072,0.8478665435974083,0.004479720826478393,0.00000000000000000001
720,432,,0,,0,,,,,0.6878402613165322,0.0027428513592386646,0.0999474919480285,0.000031264134202833516,0.00000000000000000001
721,433,,3,,3,,,,,0.00010832679879688105,0.00011026174611664978,0.07073504494112234,0.97551359342746,0.00000000000000000001
722,433,,0,1,2,,,,I,0.0000378374270928549,0.2663347002021298,0.6909699227802724,0.00000009373762701991365,0.00000000000000000001
723,433,,2,,2,,,,,0.0000006833293820676111,0.000014276021974135594,0.9999621897457954,0.000011370929557599556,0.00000000000000000001
724,434,,1,,1,,,,,0.5657393003594713,0.5972497227367038,0.0013358654052560781,0.0005591372646708123,0.00000000000000000001
725,435,,1,,1,,,,,0.030967833293801313,0.8895716403584949,0.0017128936907839522,0.004918583783565017,0.000000000000000000023398564939717947
726,436,,1,,1,,,,,0.08993091136695733,0.8898845448016869,0.000682832002511024,0.0012533316599420948,0.00000000000000000001
727,437,,1,,1,,,,,0.20022738615968558,0.8988320698527044,0.0002957107834429653,0.0001593579675189436,0.00000000000000000001
728,438,,3,,3,,,,,0.000003128790395426149,0.4902379624412097,0.05784071979627976,0.5981974722895395,0.00000000000000000001
729,438,,1,,1,,,,,0.02577540722911125,0.8540116444441612,0.005755199580411924,0.00000020490246789370837,0.00000000000000000001
730,439,,1,,1,,,,,0.02850026437572975,0.946367462761088,0.0008645347131328165,0.12969977677515362,0.00000000000000000001065972637774887
731,440,,1,,1,,,,,0.06143540414796201,0.9430331612711231,0.00038380252641539986,0.005477689569541201,0.00000000000000000001
732,441,,3,,3,,,,,0.00006339840534641959,0.010055277373198746,0.07887484549175185,0.9535796043835298,0.00000000000000000001
733,441,,1,,1,,,,,0.0028931256726030833,0.9744290549519938,0.0011420591301264055,0.0000006380194148973941,0.00000000000000000001
734,441,,0,2,2,,,,O,0.6505923641508111,0.000002934508075578754,0.7139583759848664,0.000018441383168474666,0.00000000000000000001
735,442,,0,,0,,,,,0.7618054445742894,0.1921683890509328,0.04783116510923396,0.000728751184883935,0.00000000000000000001
736,443,,3,,3,,,,,0.000013776003674988733,0.004211131086538428,0.1201908904084762,0.9692002450204367,0.00000000000000000001
737,443,,1,,1,,,,,0.00014820190773395786,0.7910787216028815,0.2574294990086029,0.00000007266987023625461,0.00000000000000000001
738,443,,0,,0,,,,,0.9994807506204645,0.0000008135204633407934,0.022135721794189565,0.000001860472528366022,0.00000000000000000001
739,444,,3,,3,,,,,0.000021210189490584,0.029141262290221303,0.059878945491157756,0.960704069615492,0.00000000000000000001
740,444,,1,,1,,,,,0.24750092797143333,0.5931607742582116,0.2650292548837187,0.000000817467087962262,0.00000000000000000001
741,445,,3,,3,,,,,0.000007650918762484742,0.000054338467240838055,0.007124567988529633,0.996911538883498,0.00000000000000000001
742,445,,2,,2,,,,,0.0000012328754220774562,0.10441476263241888,0.8722346452159206,0.00007031184404720288,0.00000000000000000001
743,445,,1,,1,,,,,0.003608930834158754,0.9963672654113773,0.00017050582925717228,0.0003210516738743431,0.00000000000000000001
744,445,,0,,0,,,,,0.9967733632470249,0.0001849384023574015,0.0008855233802373989,0.0015854489808339255,0.00000000000000000001
745,446,,0,,0,,,,,0.6674204166306841,0.4254611478891594,0.005970896851822171,0.0001854579605154173,0.00000000000000000001
746,447,,0,,0,,,,,0.9650885499229115,0.05780448006127055,0.0007204277755907333,0.000018492507184584707,0.00000000000000000001
747,448,,3,,3,,,,,0.000014901359688045936,0.000018154331031551305,0.00545575339666227,0.9970035503077417,0.00000000000000000001
748,448,,2,,2,,,,,0.0000006673761424892513,0.07162515211555247,0.9632563271508422,0.006574061354235833,0.00000000000000000001
749,448,,1,,1,,,,,0.0031472844802879606,0.9955862693105608,0.000028933229079375656,0.000005377567150848376,0.00000000000000000001
750,448,,0,,0,,,,,0.9996685767086885,0.000004963025466990045,0.000418163567557364,0.0017492678431884126,0.00000000000000000001
751,449,,1,,1,,,,,0.10279709650670432,0.6673439524370728,0.04485336233429625,0.0014055627126150546,0.00000000000000000001
752,450,,2,,1,,,,I,0.000018327514659064527,0.9204200981214328,0.2749085092027555,0.008158881050080915,0.00000000000000000001
753,450,,1,,1,,,,,0.0010723207018531818,0.9979870688071163,0.0001447704878654306,0.0004301665492713261,0.00000000000000000001
754,450,,0,,0,,,,,0.9996480627303783,0.000010348162451459325,0.000054855398168180416,0.00032113855594019953,0.00000000000000000001
755,451,,2,,2,,,,,0.00002635306979313394,0.3606167952902694,0.8461718480636512,0.003744782370817599,0.00000000000000000001
756,451,,1,,1,,,,,0.1321890240961656,0.9273710481696014,0.00014598305999570572,0.00029356452386479763,0.00000000000000000001
757,452,,2,,2,,,,,0.00039925631945686256,0.5459366462272545,0.6943552480897073,0.001402774209015481,0.00000000000000000001
758,453,,2,,2,,,,,0.0001474915705949388,0.041300962267534415,0.9841547055360667,0.0005854853704064869,0.00000000000000000001
759,454,,3,,3,,,,,0.000000005861928617598334,0.00004007654776003348,0.024392857746938484,0.984385548163236,0.00000000000000000001
760,454,,2,,2,,,,,0.0000000023603597885709086,0.008536419208328346,0.9868990985594113,0.000006876921998905914,0.00000000000000000001
761,454,,1,,1,,,,,0.000019365541044644215,0.9997805859017105,0.00011628948788483192,0.001503733586116,0.00000000000000000001
762,454,,0,,0,,,,,0.9996024669879879,0.00001745284222823216,0.00027368887586206794,0.00004432634671550582,0.00000000000000000001
763,455,,0,,0,,,,,0.9935543373469884,0.008214690407969544,0.0005979102430983301,0.0000660213107586283,0.00000000000000000001
764,456,,0,,0,,,,,0.995982437888516,0.001316511582843308,0.00047845105269978856,0.00019466952278296914,0.00000000000000000001
765,457,,3,,3,,,,,0.000003146409135211367,0.00686653442997649,0.42986665990138573,0.7920065545825733,0.00000000000000000001
766,457,,1,,1,,,,,0.0010478309385328623,0.8089349337409597,0.13622967210633763,0.00000005753330456979235,0.00000000000000000001
767,457,,0,,0,,,,,0.9999143948861706,0.0000012186079490543516,0.0005456238990173728,0.000001972724594850567,0.00000000000000000001
768,458,,0,,0,,,,,0.9549515923536693,0.059964419832891275,0.00016910126051767268,0.0002219308942731251,0.00000000000000000001
769,459,,0,,0,,,,,0.9973072623778468,0.0010840918928262497,0.00019762737947129298,0.00018512496332738412,0.00000000000000000001
770,460,,3,,3,,,,,0.0000025041597014756763,0.0002056886352408655,0.013309944818982464,0.9927152527092703,0.00000000000000000001
771,460,,2,,2,,,,,0.000010392611736530723,0.19645351351806825,0.9281409675631485,0.0009639485457843913,0.00000000000000000001
772,460,,1,,1,,,,,0.0015445594829011102,0.9972599013380675,0.0002356178781481809,0.00046078403202082463,0.00000000000000000001
773,460,,0,,0,,,,,0.9997867185644316,0.000003831274740267596,0.00007247729903060886,0.00014257441011686996,0.00000000000000000001
774,461,,3,,3,,,,,0.000006732272370956295,0.001152221686163791,0.07196359738358996,0.9810331564142849,0.00000000000000000001
775,461,,1,,1,,,,,0.0001036249477448643,0.8633474076666993,0.09526779343249946,0.0000000036508970416762384,0.00000000000000000001
776,461,,0,,0,,,,,0.999974922222852,0.00001576993809828631,0.0003812467984289434,0.00000045215319897257344,0.00000000000000000001
777,462,,3,,3,,,,,0.0000313798655680753,0.001181133112074259,0.07123374879968222,0.9836159304430228,0.00000000000000000001
778,462,,1,,2,,,,I,0.0001778768712514133,0.672479619550753,0.7212475175474291,0.00000014919516005854184,0.00000000000000000001
779,462,,0,,0,,,,,0.9999544586847565,0.000008487526426397474,0.0002318496307139307,0.0000007587388197999366,0.00000000000000000001
780,463,,3,,3,,,,,0.0000011541648707716925,0.00014053164373409598,0.007837749173136095,0.9947708759006662,0.00000000000000000001
781,463,,2,,2,,,,,0.000005926255675130097,0.25381722757345104,0.5885781117388752,0.000008361759960573206,0.00000000000000000001
782,463,,1,,1,,,,,0.0009718049665941769,0.9967228835389007,0.0004945784112799444,0.0009629073217731003,0.00000000000000000001
783,463,,0,,0,,,,,0.9994762063252225,0.0000209040618624559,0.00007244986092324609,0.00007281237001000459,0.00000000000000000001
784,464,,0,,0,,,,,0.9869417344489739,0.011929434555663709,0.002018668757865083,0.00014040852460795646,0.00000000000000000001
785,465,,3,,3,,,,,0.00001139685880435393,0.000015529986934590005,0.00304361619600049,0.9981093358850064,0.00000000000000000001
786,465,,2,,2,,,,,0.0000008269552023402735,0.04405374809869964,0.9463549784830121,0.004171768539055667,0.00000000000000000001
787,465,,1,,1,,,,,0.00010239394090828864,0.9995865056528779,0.00008958422032635878,0.00016176656784172263,0.00000000000000000001
788,465,,0,,0,,,,,0.9997644719740937,0.000004454860477895958,0.00009950829729010589,0.00011749765264006135,0.00000000000000000001
789,466,,2,,2,,,,,0.0000018029307718816891,0.027604010980322752,0.833378548875254,0.39234644388257095,0.00000000000000000001
790,466,,1,,1,,,,,0.001773936196884046,0.9959923231525293,0.00010748965593760146,0.009303947869923555,0.00000000000000000001
791,466,,0,,0,,,,,0.9999337018112001,0.000010388704212066908,0.000007296945954442235,0.000008472398259930008,0.00000000000000000001
792,467,,2,,1,,,,I,0.000006403687951630407,0.8046826138263568,0.2875701494691833,0.0007171859671244869,0.00000000000000000001
793,467,,0,,0,,,,,0.9791909237733881,0.01812121067165991,0.000010360292436710743,0.000015158231417521272,0.00000000000000000001
794,468,,2,,2,,,,,0.000018888253152173286,0.2989304414139721,0.7970172467941147,0.0001277810298410927,0.00000000000000000001
795,468,,1,,1,,,,,0.004001344142253683,0.9939292992501818,0.00004205212998549444,0.003042268925571744,0.00000000000000000001
796,468,,0,,0,,,,,0.9999724224033436,0.000001921137241305265,0.000009263570926470542,0.00001084332599646454,0.00000000000000000001
797,469,,2,,1,,,,I,0.000021770989819956948,0.9027577948325964,0.1545808253826327,0.000005628934516136005,0.00000000000000000001
798,469,,0,,0,,,,,0.9895806893405651,0.021460691660906667,0.000012388031298848469,0.0000036819696749923118,0.00000000000000000001
799,470,,2,,2,,,,,0.15281503383734168,0.014109572008934769,0.728821870806448,0.000002477175284122063,0.00000000000000000001
800,471,,2,,2,,,,,0.0000001153237662609493,0.41216264680235876,0.9280608597133186,0.0000006254741650949678,0.00000000000000000001
801,471,,0,,0,,,,,0.9974047004531733,0.0045820720092775435,0.000010023546729621556,0.0000056935934808427555,0.00000000000000000001
802,472,,2,,2,,,,,0.11504285203797339,0.002931310805112216,0.8091656247471943,0.000000886393251307447,0.00000000000000000001
803,473,,2,,2,,,,,0.000515395750917829,0.006467113591290664,0.9740726906181341,0.0000005838882603019218,0.00000000000000000001
804,474,,2,,2,,,,,0.00000004056684954489829,0.0910417808082245,0.9791895808511425,0.000018666986790042908,0.00000000000000000001
805,474,,0,,0,,,,,0.9975216782401024,0.007873653947070474,0.000010970074786486018,0.000007099982799328848,0.00000000000000000001
806,475,,2,,2,,,,,0.0849086773318003,0.017361654394667386,0.8526063570431813,0.0000008103082790386024,0.00000000000000000001
807,476,,3,,3,,,,,0.000004530544227176198,0.000004452599608048299,0.002986138648641728,0.9939371903308285,0.00000000000000000001
808,476,,2,,2,,,,,0.0000000006090288942076784,0.0032914653207388096,0.9670334561717759,0.00010547920020481488,0.00000000000000000001
809,476,,1,,1,,,,,0.0000027440221504044633,0.9835546294966331,0.0008413150093577856,0.0036253227907126636,0.00000000000000000001
810,476,,0,,0,,,,,0.999837849318063,0.000010479699872907228,0.0001415377685387883,0.0000044238846429452575,0.00000000000000000001
811,477,,1,,1,,,,,0.04275253217552719,0.552768140321319,0.19311415223225067,0.01298207937077282,0.00000000000000000001
812,478,,1,,1,,,,,0.002987679671520192,0.8794152984720955,0.040851952495105974,0.039128936754951965,0.00000000000000000001
813,479,,3,,3,,,,,0.00000005066733808093982,0.0005852447873861102,0.29239182226869714,0.857124259647464,0.00000000000000000001
814,479,,1,,2,,,,I,0.00000009737374384857644,0.730054697256424,0.8734394910000493,0.000000571099765419915,0.00000000000000000001
815,479,,0,,0,,,,,0.9999388085310952,0.0000040977577111128404,0.00017497327025591092,0.00000021742531662621496,0.00000000000000000001
816,480,,1,,1,,,,,0.025057762040572865,0.7984841311371212,0.0349102310527859,0.13698771016682323,0.00000000000000000001
817,481,,1,,1,,,,,0.007223846485253597,0.9392387003574195,0.007026909579843203,0.029181677416709812,0.00000000000000000001
818,482,,3,,3,,,,,0.00004041893429871974,0.00022185130441317367,0.09775965009404326,0.9310058849049208,0.00000000000000000001
819,482,,1,,1,,,,,0.00000001824605913185825,0.8495663239002876,0.2052398571665194,0.00000004025712538040811,0.00000000000000000001
820,482,,0,,0,,,,,0.9999842577334901,0.000013800176948774503,0.00008482940098351959,0.00000024923768797534055,0.00000000000000000001
821,483,,3,,3,,,,,0.009097233819367775,0.24266452192692833,0.05072423328383204,0.824137158038418,0.00000000000000000001
822,484,,3,,3,,,,,0.000020337107471814697,0.008677165257808447,0.07070557932696192,0.9635805895374092,0.00000000000000000001
823,484,,1,,1,,,,,0.006410712815886956,0.884773031231205,0.03267607298060524,0.00000045326648083239836,0.00000000000000000001
824,485,,1,,1,,,,,0.0053389637953855755,0.9818616958585947,0.002322733277500671,0.07918011668300987,0.00000000000000000001
825,486,,3,,3,,,,,0.000024099918606988938,0.0006669284317906512,0.1337724540472766,0.9513196958399458,0.00000000000000000001
826,486,,1,,1,,,,,0.00002609242809007,0.9057764281285137,0.05822937448560926,0.000000010199171804492932,0.00000000000000000001
827,486,,0,,0,,,,,0.9999713630740955,0.000007891946211138704,0.00008361679129635724,0.00000037473797323551194,0.00000000000000000001
828,487,,3,,3,,,,,0.0000003780752170352441,0.009821313181287527,0.015018497728587628,0.9677882833367694,0.00000000000000000001
829,487,,1,,1,,,,,0.09137008220129764,0.9711066457778258,0.0031307004566676943,0.0000003528848432796669,0.00000000000000000001
830,488,,1,,1,,,,,0.01458060648158332,0.9898837600641105,0.000307588179247133,0.006483969810813398,0.00000000000000000001
831,489,,1,,1,,,,,0.01089844261120811,0.9909753467030195,0.00040600135161592324,0.004900513716347458,0.00000000000000000001
832,490,,1,,1,,,,,0.01290732143495573,0.9913040633895047,0.0003527022772260243,0.002691614993723085,0.00000000000000000001
833,491,,1,,1,,,,,0.025545192548680706,0.986090862167734,0.00022621857078206783,0.00174206969592314,0.00000000000000000001
